customer_id,qtt_order,total_spent,last_order
8212,13,617530.2,2022-05-11 22:00:00
8213,36,610519.29,2022-07-02 18:00:00
8214,77,204868.5,2022-08-02 14:00:00
8215,31,19907.68,2022-06-05 04:00:00
8216,30,282339.95,2022-05-25 21:00:00
8217,12,54406.36,2022-01-05 19:00:00
8218,43,301780.09,2022-09-02 23:00:00
8219,30,8404.58,2022-03-23 14:00:00
8220,376,686803.68,2022-03-19 05:00:00
8221,46,67045.05,2022-03-14 13:00:00
8222,33,76665.15,2022-04-15 18:00:00
8223,34,42732.5,2022-07-31 01:00:00
8224,229,142203.67,2022-11-23 18:00:00
8225,223,64220.14,2022-04-12 04:00:00
8226,211,950776.05,2022-02-06 13:00:00
8227,53,167129.57,2022-10-26 20:00:00
8228,54,483290.13,2022-01-27 09:00:00
8229,505,249597.9,2022-10-04 00:00:00
8230,303,299878.67,2022-08-16 16:00:00
8231,33,78325.6,2022-08-13 06:00:00
8232,109,296446.05,2022-02-04 03:00:00
8233,136,45237.56,2022-01-11 04:00:00
8234,624,846735.11,2022-08-21 04:00:00
8235,42,312154.88,2022-01-13 06:00:00
8236,41,58753.9,2022-05-14 16:00:00
8237,579,553808.53,2022-07-11 03:00:00
8238,66,26735.03,2022-02-09 09:00:00
8239,59,399693.48,2022-01-27 09:00:00
8240,48,181970.16,2022-08-29 02:00:00
8241,25,104005.7,2022-01-25 20:00:00
8242,15,315622.13,2022-04-19 17:00:00
8243,25,7981.44,2022-01-14 18:00:00
8244,168,84789.2,2022-02-03 00:00:00
8245,60,77329.24,2022-04-18 14:00:00
8246,281,192145.97,2022-03-03 02:00:00
8247,28,147155.99,2022-09-06 06:00:00
8248,9,14450.09,2022-04-11 19:00:00
8249,115,1170320.8,2022-10-10 14:00:00
8250,72,321590.94,2022-03-20 02:00:00
8251,37,424116.61,2022-05-03 19:00:00
8252,23,155074.33,2022-10-27 18:00:00
8253,29,236644.57,2022-10-13 19:00:00
8254,111,25335.31,2022-03-04 14:00:00
8255,55,659588.01,2022-06-23 10:00:00
8256,17,69230.32,2022-05-25 03:00:00
8257,21,201917.04,2022-05-12 14:00:00
8258,205,74047.21,2022-05-18 12:00:00
8259,17,116241.46,2022-03-26 16:00:00
8260,225,1281220.01,2022-03-28 18:00:00
8261,168,126935.5,2022-08-06 13:00:00
8262,72,15009.42,2022-07-11 00:00:00
8263,61,17206.55,2022-09-20 06:00:00
8264,26,19628.63,2022-01-21 18:00:00
8265,6,32878.57,2022-03-15 22:00:00
8266,44,675949.6,2022-08-25 17:00:00
8267,25,3152.92,2022-09-06 01:00:00
8268,33,229478.67,2022-05-30 18:00:00
8269,30,30162.92,2022-01-14 05:00:00
8270,5,117583.33,2022-06-27 20:00:00
8271,657,758789.55,2022-10-01 07:00:00
8272,27,6400.44,2022-02-07 19:00:00
8273,89,264549.37,2022-09-28 06:00:00
8274,61,254239.56,2022-10-21 05:00:00
8275,50,118157.16,2022-06-06 18:00:00
8276,7,69995.63,2022-10-03 10:00:00
8277,157,760221.87,2022-02-23 14:00:00
8278,147,151805.46,2022-04-28 05:00:00
8279,275,134786.36,2022-03-27 08:00:00
8280,12,318934.03,2022-08-24 18:00:00
8281,14,820638.47,2022-07-01 04:00:00
8282,15,56193.99,2022-07-18 05:00:00
8283,237,235715.08,2022-05-12 03:00:00
8284,450,477001.21,2022-07-30 01:00:00
8285,336,144445.03,2022-10-01 06:00:00
8286,96,187081.51,2022-07-11 04:00:00
8287,74,146624.39,2022-06-19 06:00:00
8288,224,61695.73,2022-07-03 23:00:00
8289,29,646904.04,2022-01-11 19:00:00
8290,52,1221662.65,2022-02-05 14:00:00
8291,83,114970.59,2022-05-30 04:00:00
8292,89,205813.51,2022-06-25 21:00:00
8293,425,184770.61,2022-04-28 19:00:00
8294,52,308323.82,2022-11-09 15:00:00
8295,53,278677.0,2022-05-15 10:00:00
8296,222,134513.51,2022-06-26 09:00:00
8297,61,507782.99,2022-04-13 01:00:00
8298,24,33648.85,2022-03-06 11:00:00
8299,9,37810.2,2022-01-11 04:00:00
8300,30,119911.62,2022-07-11 19:00:00
8301,65,37495.54,2022-09-07 08:00:00
8302,43,158039.15,2022-01-16 08:00:00
8303,107,994297.82,2022-07-07 02:00:00
8304,60,190295.12,2022-05-26 05:00:00
8305,51,110849.55,2022-03-17 09:00:00
8306,43,289858.88,2022-03-10 08:00:00
8307,74,174839.75,2022-09-05 09:00:00
8308,7,102770.0,2022-10-27 22:00:00
8309,134,339562.78,2022-06-20 16:00:00
8310,39,216428.58,2022-01-16 11:00:00
8311,57,123425.09,2022-06-21 04:00:00
8312,21,25883.85,2022-10-02 07:00:00
8313,44,35356.42,2022-06-02 11:00:00
8314,201,112838.65,2022-07-31 23:00:00
8315,36,35617.89,2022-02-02 14:00:00
8316,39,129331.11,2022-04-22 21:00:00
8317,99,102981.43,2022-09-16 08:00:00
8318,164,20924.62,2022-03-12 18:00:00
8319,153,187114.35,2022-12-12 03:00:00
8320,234,405596.01,2022-02-08 11:00:00
8321,43,112615.19,2022-07-28 09:00:00
8322,411,98075.91,2022-10-12 18:00:00
8323,143,14693.94,2022-05-12 19:00:00
8324,204,264484.58,2022-12-12 02:00:00
8325,5,346347.7,2022-08-27 07:00:00
8326,66,292219.34,2022-03-13 22:00:00
8327,3,21632.75,2022-03-01 03:00:00
8328,13,105474.26,2022-10-06 06:00:00
8329,29,60533.91,2022-09-03 06:00:00
8330,72,573018.81,2022-10-06 23:00:00
8331,50,336281.37,2022-07-18 23:00:00
8332,24,511281.9,2022-04-19 15:00:00
8333,337,186017.62,2022-07-12 15:00:00
8334,178,141607.82,2022-04-17 08:00:00
8335,5,94351.64,2022-03-02 20:00:00
8336,48,29164.96,2022-02-11 05:00:00
8337,492,150926.47,2022-03-27 19:00:00
8338,29,13089.46,2022-04-20 02:00:00
8339,289,90135.98,2022-03-20 17:00:00
8340,28,59139.53,2022-08-21 22:00:00
8341,92,500741.11,2022-05-30 04:00:00
8342,163,249295.85,2022-11-20 17:00:00
8343,72,509801.59,2022-09-12 19:00:00
8344,37,4854.1,2022-03-15 05:00:00
8345,59,442995.28,2022-05-24 21:00:00
8346,38,12919.88,2022-04-17 17:00:00
8347,26,79775.36,2022-07-20 15:00:00
8348,287,127145.67,2022-01-13 03:00:00
8349,134,113865.62,2022-11-05 06:00:00
8350,63,23482.75,2022-02-11 03:00:00
8351,59,236858.43,2022-02-12 08:00:00
8352,616,97835.73,2022-05-27 01:00:00
8353,257,137626.85,2022-03-05 20:00:00
8354,15,381064.07,2022-08-29 15:00:00
8355,79,153765.4,2022-12-03 14:00:00
8356,55,23144.31,2022-10-09 01:00:00
8357,123,18676.22,2022-10-08 03:00:00
8358,1,15673.81,2022-03-21 11:00:00
8359,113,65436.15,2022-02-20 13:00:00
8360,403,89118.52,2022-08-04 07:00:00
8361,37,92714.3,2022-09-23 00:00:00
8362,146,247403.53,2022-10-23 21:00:00
8363,196,438441.91,2022-04-20 06:00:00
8364,50,286032.07,2021-12-26 08:00:00
8365,4,192469.71,2022-03-11 18:00:00
8366,73,45817.93,2022-06-19 10:00:00
8367,33,71684.42,2022-03-24 12:00:00
8368,19,281177.61,2022-05-25 04:00:00
8369,50,148106.2,2022-03-23 21:00:00
8370,9,313637.64,2022-02-09 18:00:00
8371,77,195544.29,2022-01-08 08:00:00
8372,114,305177.14,2022-04-14 16:00:00
8373,18,306954.68,2022-02-16 13:00:00
8374,15,84872.71,2022-06-06 08:00:00
8375,14,27988.94,2022-02-16 16:00:00
8376,97,514212.03,2022-09-09 07:00:00
8377,1,5554.19,2022-01-25 07:00:00
8378,78,69074.97,2022-03-11 21:00:00
8379,195,61678.72,2022-02-03 12:00:00
8380,3,143974.92,2022-05-08 14:00:00
8381,29,59128.47,2022-10-05 16:00:00
8382,11,102839.19,2022-11-03 17:00:00
8383,40,101012.54,2022-05-07 18:00:00
8384,126,59954.68,2022-07-16 07:00:00
8385,311,53261.35,2022-11-04 17:00:00
8386,411,559357.47,2022-01-23 05:00:00
8387,313,82681.68,2022-01-11 13:00:00
8388,7,66339.02,2022-09-02 12:00:00
8389,15,32836.22,2022-03-10 20:00:00
8390,45,84726.67,2022-06-02 04:00:00
8391,328,146596.0,2022-04-19 16:00:00
8392,797,465790.93,2022-09-07 01:00:00
8393,180,477953.68,2022-09-30 09:00:00
8394,117,823939.79,2022-09-30 11:00:00
8395,21,260032.99,2022-12-15 19:00:00
8396,156,870311.08,2022-04-03 18:00:00
8397,157,591263.86,2022-12-08 06:00:00
8398,33,1308640.35,2022-07-14 15:00:00
8399,333,426721.72,2022-08-30 17:00:00
8400,329,962301.8,2022-04-19 02:00:00
8401,37,201211.01,2022-03-22 23:00:00
8402,262,51671.12,2022-06-19 16:00:00
8403,38,11455.66,2022-04-10 06:00:00
8404,3,80482.69,2022-04-20 15:00:00
8405,360,351539.2,2022-01-26 09:00:00
8406,8,92474.79,2022-07-22 17:00:00
8407,121,72832.95,2022-05-31 03:00:00
8408,11,147132.95,2021-12-16 02:00:00
8409,14,652161.03,2022-09-15 02:00:00
8410,54,8994.11,2022-04-04 16:00:00
8411,251,290472.89,2022-09-07 19:00:00
8412,31,26674.97,2022-05-29 11:00:00
8413,11,114800.26,2022-01-25 14:00:00
8414,13,208240.6,2022-02-24 11:00:00
8415,38,188366.15,2022-04-26 07:00:00
8416,181,12876.49,2022-01-03 07:00:00
8417,15,35478.7,2022-02-12 22:00:00
8418,146,105420.61,2022-02-26 10:00:00
8419,286,1643603.34,2022-10-22 23:00:00
8420,8,319324.01,2022-09-25 10:00:00
8421,33,379256.5,2022-08-02 00:00:00
8422,13,87471.62,2022-10-16 14:00:00
8423,819,799948.06,2022-09-10 20:00:00
8424,6,20480.28,2022-02-02 12:00:00
8425,6,83671.41,2022-03-13 09:00:00
8426,151,88869.46,2022-05-15 03:00:00
8427,86,243648.18,2022-05-05 20:00:00
8428,133,13993.02,2022-03-20 16:00:00
8429,153,565583.34,2022-10-26 15:00:00
8430,121,482811.89,2022-07-10 09:00:00
8431,82,3785.03,2022-08-04 14:00:00
8432,261,865614.34,2022-06-12 17:00:00
8433,24,41515.04,2022-08-20 02:00:00
8434,32,91734.85,2022-04-07 05:00:00
8435,41,15082.21,2022-11-15 02:00:00
8436,27,84134.76,2022-03-29 17:00:00
8437,73,93809.31,2022-04-04 19:00:00
8438,90,364068.25,2022-03-22 15:00:00
8439,300,180595.34,2022-07-04 11:00:00
8440,57,824431.06,2022-04-01 01:00:00
8441,260,626974.11,2022-08-12 07:00:00
8442,709,285289.37,2022-07-12 20:00:00
8443,9,105026.34,2022-03-17 10:00:00
8444,30,117290.35,2022-04-18 17:00:00
8445,36,201430.89,2022-07-01 15:00:00
8446,11,37848.22,2022-03-22 01:00:00
8447,58,13274.95,2022-03-28 13:00:00
8448,85,509117.6,2022-06-21 13:00:00
8449,62,159914.79,2022-11-02 07:00:00
8450,144,883786.74,2022-10-24 01:00:00
8451,103,395095.25,2022-04-04 00:00:00
8452,82,159210.11,2022-08-10 01:00:00
8453,790,747162.12,2022-06-01 13:00:00
8454,90,12984.97,2022-02-14 20:00:00
8455,36,73367.31,2022-07-21 20:00:00
8456,392,60076.77,2022-09-05 19:00:00
8457,641,170733.07,2022-03-11 10:00:00
8458,54,209616.85,2022-11-30 23:00:00
8459,30,39762.89,2022-01-26 08:00:00
8460,18,226980.4,2022-01-14 15:00:00
8461,733,979137.33,2022-03-11 19:00:00
8462,49,86129.84,2022-07-05 01:00:00
8463,222,363974.48,2022-06-11 06:00:00
8464,82,320574.54,2022-10-15 07:00:00
8465,36,114429.53,2022-07-31 11:00:00
8466,395,190496.84,2022-01-17 06:00:00
8467,32,49809.09,2022-08-17 22:00:00
8468,4,29301.04,2022-01-25 19:00:00
8469,113,150276.8,2022-07-23 10:00:00
8470,134,730191.14,2022-04-11 15:00:00
8471,76,488298.44,2022-05-26 12:00:00
8472,30,49782.02,2022-09-21 18:00:00
8473,17,100020.76,2022-11-09 05:00:00
8474,28,86677.11,2022-02-11 01:00:00
8475,12,105912.2,2022-02-05 02:00:00
8476,58,58087.44,2022-05-28 19:00:00
8477,236,112192.65,2022-08-11 14:00:00
8478,68,92669.78,2022-03-20 23:00:00
8479,47,231729.41,2022-09-26 11:00:00
8480,123,78508.57,2022-06-05 23:00:00
8481,400,305353.25,2022-09-10 09:00:00
8482,34,784928.6,2022-05-13 08:00:00
8483,150,34628.54,2022-11-27 12:00:00
8484,66,319904.31,2022-09-15 15:00:00
8485,285,126659.39,2022-05-22 10:00:00
8486,475,188641.97,2022-11-08 09:00:00
8487,102,135789.85,2022-09-09 23:00:00
8488,31,95378.01,2022-04-07 07:00:00
8489,157,1070685.81,2022-08-14 19:00:00
8490,327,897763.2,2022-08-10 02:00:00
8491,87,31170.81,2022-02-24 10:00:00
8492,185,137954.33,2022-03-04 04:00:00
8493,128,250049.48,2022-09-27 19:00:00
8494,78,307845.47,2022-04-17 19:00:00
8495,10,172861.65,2022-11-23 07:00:00
8496,272,635087.06,2022-08-20 12:00:00
8497,123,72037.34,2022-06-14 09:00:00
8498,10,8082.22,2022-04-21 06:00:00
8499,117,122733.87,2022-05-10 03:00:00
8500,28,67525.16,2022-04-13 23:00:00
8501,115,157248.46,2022-03-09 00:00:00
8502,26,289006.36,2022-03-17 21:00:00
8503,52,157895.24,2022-07-05 15:00:00
8504,44,122999.44,2022-03-30 14:00:00
8505,111,247352.93,2022-11-09 03:00:00
8506,47,254487.88,2022-09-17 16:00:00
8507,20,27314.77,2022-09-11 23:00:00
8508,6,3408.86,2022-05-13 15:00:00
8509,42,50602.69,2022-02-03 23:00:00
8510,172,410228.87,2022-09-09 04:00:00
8511,47,95052.66,2022-08-14 06:00:00
8512,103,122423.72,2022-03-25 19:00:00
8513,16,59498.48,2022-06-22 06:00:00
8514,116,338355.06,2022-06-20 11:00:00
8515,253,237454.57,2022-05-04 03:00:00
8516,71,425876.85,2022-10-16 12:00:00
8517,71,467654.64,2022-02-18 10:00:00
8518,246,427455.43,2022-08-01 21:00:00
8519,70,88367.81,2022-03-18 14:00:00
8520,112,29203.0,2022-05-29 13:00:00
8521,530,616162.89,2022-03-03 06:00:00
8522,103,82972.59,2022-09-08 00:00:00
8523,46,180059.22,2022-07-15 16:00:00
8524,189,117335.96,2022-12-23 08:00:00
8525,3,79323.45,2022-05-28 01:00:00
8526,62,197768.15,2022-03-13 23:00:00
8527,38,30103.12,2022-04-11 13:00:00
8528,24,7736.8,2022-05-25 00:00:00
8529,268,497524.25,2022-04-12 23:00:00
8530,22,127985.55,2022-04-13 20:00:00
8531,68,49806.75,2022-07-22 20:00:00
8532,166,179447.39,2022-10-28 15:00:00
8533,14,112970.62,2022-07-20 23:00:00
8534,84,115231.6,2022-06-20 12:00:00
8535,124,367378.85,2022-09-26 09:00:00
8536,290,246632.26,2022-07-07 19:00:00
8537,12,32598.05,2022-04-10 09:00:00
8538,32,526079.49,2022-09-20 22:00:00
8539,35,104716.92,2022-07-02 23:00:00
8540,145,237286.77,2022-07-01 08:00:00
8541,43,506129.51,2022-09-05 17:00:00
8542,60,119688.95,2021-12-26 22:00:00
8543,14,399140.29,2022-03-06 05:00:00
8544,195,523541.02,2022-04-01 21:00:00
8545,13,5656.56,2022-03-18 10:00:00
8546,32,101943.72,2022-04-09 08:00:00
8547,166,83867.49,2022-04-14 22:00:00
8548,29,207662.03,2022-10-23 04:00:00
8549,8,46856.28,2022-01-31 00:00:00
8550,137,609737.89,2022-04-09 08:00:00
8551,16,710127.05,2022-01-13 00:00:00
8552,95,577097.39,2022-03-06 01:00:00
8553,16,72050.77,2022-05-02 08:00:00
8554,6,64242.53,2022-06-16 11:00:00
8555,396,389088.66,2022-01-17 23:00:00
8556,31,67796.7,2022-06-01 17:00:00
8557,129,108249.8,2022-06-23 17:00:00
8558,104,18195.69,2022-03-19 11:00:00
8559,62,81475.44,2022-02-26 07:00:00
8560,76,100397.01,2022-10-26 08:00:00
8561,3,29860.83,2022-10-22 06:00:00
8562,31,183473.3,2022-01-21 22:00:00
8563,30,9485.33,2022-08-16 14:00:00
8564,882,1337582.42,2022-10-14 19:00:00
8565,22,31314.86,2022-09-11 04:00:00
8566,145,270114.65,2022-09-09 15:00:00
8567,132,246533.78,2022-04-06 10:00:00
8568,80,343126.07,2022-08-18 03:00:00
8569,230,219266.61,2022-11-06 00:00:00
8570,32,84133.09,2022-04-21 05:00:00
8571,203,221794.36,2022-05-27 21:00:00
8572,315,329348.11,2022-01-02 13:00:00
8573,13,12654.37,2022-01-09 22:00:00
8574,9,71635.86,2022-02-15 23:00:00
8575,36,152402.23,2022-09-01 00:00:00
8576,65,95782.18,2022-06-28 04:00:00
8577,80,27977.46,2022-04-30 19:00:00
8578,63,294896.05,2022-07-05 23:00:00
8579,881,225043.4,2022-05-20 15:00:00
8580,85,20504.48,2022-05-21 01:00:00
8581,56,932421.76,2022-04-30 12:00:00
8582,12,34170.67,2022-04-16 00:00:00
8583,31,291646.75,2022-09-12 22:00:00
8584,62,435964.39,2022-10-17 20:00:00
8585,154,377757.27,2022-09-25 08:00:00
8586,91,754597.17,2022-03-06 06:00:00
8587,139,275838.58,2022-01-22 00:00:00
8588,23,82367.5,2022-08-09 07:00:00
8589,376,91223.74,2022-08-31 14:00:00
8590,20,37159.68,2022-08-31 11:00:00
8591,5,10991.57,2022-04-10 14:00:00
8592,34,206984.8,2022-05-25 02:00:00
8593,23,90027.62,2022-05-05 02:00:00
8594,148,368888.34,2022-05-11 09:00:00
8595,10,98391.55,2022-05-14 04:00:00
8596,253,716977.21,2022-09-23 18:00:00
8597,121,144229.58,2022-11-06 22:00:00
8598,129,325573.61,2022-08-06 10:00:00
8599,87,76941.5,2022-05-15 16:00:00
8600,94,19936.58,2022-05-20 16:00:00
8601,84,119652.77,2022-03-21 01:00:00
8602,343,321146.24,2022-10-30 14:00:00
8603,44,25428.41,2022-04-30 19:00:00
8604,63,41996.96,2022-03-17 17:00:00
8605,8,53220.64,2022-10-11 20:00:00
8606,196,75821.35,2022-11-05 19:00:00
8607,44,14396.76,2022-06-18 20:00:00
8608,51,192048.76,2022-09-21 05:00:00
8609,7,100427.68,2022-09-22 01:00:00
8610,59,47330.07,2022-05-28 12:00:00
8611,73,106976.05,2022-04-08 12:00:00
8612,17,248437.97,2022-12-03 17:00:00
8613,50,193042.53,2022-07-31 09:00:00
8614,60,470466.37,2022-09-12 04:00:00
8615,52,344726.02,2022-08-14 22:00:00
8616,251,219107.36,2022-10-29 18:00:00
8617,131,679386.09,2022-04-19 21:00:00
8618,306,378889.46,2022-11-04 05:00:00
8619,30,47636.2,2022-03-06 13:00:00
8620,30,247660.42,2022-06-25 07:00:00
8621,4,105655.32,2022-07-19 03:00:00
8622,32,216151.2,2022-06-16 00:00:00
8623,109,132370.05,2022-05-03 09:00:00
8624,683,935073.18,2021-12-26 23:00:00
8625,183,164502.19,2022-05-15 18:00:00
8626,17,131236.37,2022-04-01 14:00:00
8627,2,106190.28,2022-03-24 00:00:00
8628,17,9836.96,2022-03-26 01:00:00
8629,31,107459.01,2021-12-22 11:00:00
8630,26,131753.25,2022-01-15 09:00:00
8631,27,232318.7,2022-10-21 18:00:00
8632,27,407146.94,2022-11-08 05:00:00
8633,72,53645.92,2022-03-07 03:00:00
8634,187,21505.4,2022-01-10 19:00:00
8635,134,39383.79,2022-05-11 05:00:00
8636,51,533495.18,2022-08-04 17:00:00
8637,100,140882.76,2022-07-01 22:00:00
8638,19,240128.33,2022-09-10 17:00:00
8639,10,127467.22,2022-03-29 13:00:00
8640,10,34113.61,2022-07-04 14:00:00
8641,237,72224.39,2022-07-03 13:00:00
8642,24,165308.89,2022-05-18 19:00:00
8643,14,84609.74,2022-06-18 16:00:00
8644,70,196024.19,2022-03-15 01:00:00
8645,108,385841.47,2022-08-28 10:00:00
8646,9,33662.47,2022-01-19 06:00:00
8647,29,123267.41,2022-02-11 00:00:00
8648,141,92355.83,2022-09-17 13:00:00
8649,79,71896.87,2022-08-06 17:00:00
8650,7,87770.91,2022-09-16 17:00:00
8651,9,11556.25,2022-03-22 18:00:00
8652,465,272182.89,2022-07-27 10:00:00
8653,54,260169.3,2022-09-07 05:00:00
8654,298,1631795.18,2022-09-28 03:00:00
8655,22,20633.63,2022-02-23 03:00:00
8656,355,117130.48,2022-08-27 02:00:00
8657,59,118052.96,2022-04-29 00:00:00
8658,6,173176.05,2022-10-03 17:00:00
8659,223,31467.54,2022-05-08 13:00:00
8660,142,45486.88,2022-06-18 05:00:00
8661,124,722252.48,2022-08-28 09:00:00
8662,48,43911.51,2022-03-21 02:00:00
8663,6,95213.58,2022-02-10 21:00:00
8664,67,663882.06,2022-07-09 17:00:00
8665,30,62636.36,2022-05-18 03:00:00
8666,441,236966.24,2022-09-29 14:00:00
8667,230,67130.55,2022-04-11 07:00:00
8668,127,70933.21,2022-05-21 09:00:00
8669,73,626792.42,2022-06-13 02:00:00
8670,21,68789.74,2022-04-01 07:00:00
8671,8,13174.01,2022-01-11 13:00:00
8672,39,222057.15,2022-02-02 20:00:00
8673,23,211873.34,2022-01-13 20:00:00
8674,53,105384.34,2022-06-02 12:00:00
8675,10,11309.33,2022-07-28 06:00:00
8676,51,97134.37,2022-01-21 19:00:00
8677,16,223881.58,2022-07-22 07:00:00
8678,44,4778.35,2022-02-08 02:00:00
8679,18,341745.39,2022-10-22 11:00:00
8680,4,38661.77,2022-06-25 01:00:00
8681,208,73276.56,2022-02-02 17:00:00
8682,219,8781.12,2022-03-30 23:00:00
8683,263,355988.93,2022-08-24 06:00:00
8684,703,769073.61,2022-09-04 08:00:00
8685,36,420679.1,2022-09-10 07:00:00
8686,374,520346.39,2022-10-16 04:00:00
8687,93,370436.07,2022-06-06 12:00:00
8688,7,19079.03,2022-02-11 14:00:00
8689,206,644231.31,2022-09-15 16:00:00
8690,82,168103.3,2022-06-09 02:00:00
8691,221,179345.48,2022-03-09 00:00:00
8692,45,1171362.71,2022-12-02 09:00:00
8693,85,179424.57,2022-08-13 23:00:00
8694,55,936701.57,2022-02-15 06:00:00
8695,101,103280.93,2022-10-05 12:00:00
8696,12,189447.07,2022-04-27 11:00:00
8697,250,164063.87,2022-07-25 23:00:00
8698,622,61640.27,2022-06-09 13:00:00
8699,29,172828.66,2022-07-10 19:00:00
8700,82,167971.13,2022-01-23 20:00:00
8701,31,80359.69,2022-12-25 01:00:00
8702,71,66678.59,2022-05-20 11:00:00
8703,140,212078.11,2022-10-24 08:00:00
8704,56,52218.54,2022-10-08 01:00:00
8705,79,87592.89,2022-05-03 21:00:00
8706,43,164353.07,2022-06-26 05:00:00
8707,367,386648.99,2022-11-15 20:00:00
8708,16,36135.01,2022-06-14 19:00:00
8709,78,107454.14,2022-06-15 01:00:00
8710,51,74610.79,2022-04-19 23:00:00
8711,38,65211.68,2022-04-06 06:00:00
8712,30,58520.38,2022-08-10 11:00:00
8713,37,123702.31,2022-06-28 15:00:00
8714,2,71444.56,2022-06-09 10:00:00
8715,123,4480.29,2022-05-05 06:00:00
8716,435,192212.33,2022-03-06 09:00:00
8717,162,94893.5,2022-09-10 21:00:00
8718,26,22922.91,2022-09-28 22:00:00
8719,29,185756.65,2022-11-20 12:00:00
8720,59,1184.65,2022-03-23 17:00:00
8721,8,31509.18,2022-01-02 14:00:00
8722,5,95924.77,2022-02-17 19:00:00
8723,59,1047071.66,2022-08-28 12:00:00
8724,18,53346.1,2022-06-03 01:00:00
8725,25,407344.83,2022-01-04 01:00:00
8726,103,113227.98,2022-03-07 00:00:00
8727,171,134158.77,2022-02-06 04:00:00
8728,6,145117.98,2022-09-05 10:00:00
8729,290,61989.56,2021-12-27 23:00:00
8730,44,110787.84,2022-11-29 01:00:00
8731,43,136608.11,2022-07-29 14:00:00
8732,110,861530.26,2022-02-28 06:00:00
8733,54,92422.01,2022-03-30 20:00:00
8734,806,1277427.21,2022-06-27 19:00:00
8735,60,466515.28,2022-06-12 20:00:00
8736,73,457023.97,2022-03-08 02:00:00
8737,335,502379.18,2022-04-03 21:00:00
8738,92,196335.84,2022-01-29 16:00:00
8739,71,861289.42,2022-06-09 05:00:00
8740,169,691064.25,2022-07-14 05:00:00
8741,73,777897.34,2022-01-25 09:00:00
8742,41,245066.86,2022-02-23 05:00:00
8743,20,606123.73,2022-04-20 05:00:00
8744,448,938623.86,2022-06-19 08:00:00
8745,26,549374.29,2022-09-28 16:00:00
8746,65,38165.47,2022-09-23 02:00:00
8747,49,725226.52,2022-03-06 13:00:00
8748,22,107264.84,2022-09-03 09:00:00
8749,61,506414.85,2022-01-31 00:00:00
8750,188,62548.2,2022-04-12 04:00:00
8751,25,149736.22,2022-01-07 13:00:00
8752,15,425075.61,2022-07-06 17:00:00
8753,35,106128.0,2022-08-08 21:00:00
8754,74,90537.84,2022-04-17 04:00:00
8755,22,395970.11,2022-04-24 22:00:00
8756,385,242041.79,2022-01-26 11:00:00
8757,55,251903.53,2022-08-01 11:00:00
8758,4,82878.13,2022-05-13 05:00:00
8759,47,115171.17,2022-05-13 11:00:00
8760,52,486442.65,2022-07-29 14:00:00
8761,3,92324.36,2022-02-15 11:00:00
8762,15,36889.93,2022-05-07 11:00:00
8763,232,86163.8,2022-05-28 23:00:00
8764,23,291637.67,2022-03-21 23:00:00
8765,126,137050.92,2022-01-13 14:00:00
8766,46,140258.66,2022-03-21 10:00:00
8767,65,87256.22,2022-06-21 22:00:00
8768,2,582852.97,2022-11-20 20:00:00
8769,165,163554.6,2022-08-02 00:00:00
8770,23,107856.44,2022-04-19 08:00:00
8771,140,36730.66,2022-03-19 03:00:00
8772,156,20759.81,2022-02-01 00:00:00
8773,59,292271.43,2022-07-01 00:00:00
8774,89,236119.72,2022-03-08 04:00:00
8775,13,104887.7,2022-07-22 09:00:00
8776,87,338447.69,2022-09-17 02:00:00
8777,32,66322.87,2022-11-06 01:00:00
8778,229,33648.95,2022-12-26 07:00:00
8779,20,337755.19,2022-04-29 21:00:00
8780,47,107577.53,2022-07-03 08:00:00
8781,58,245384.7,2022-10-25 13:00:00
8782,29,90454.24,2022-05-04 13:00:00
8783,10,15711.08,2022-08-22 14:00:00
8784,100,59743.63,2022-08-04 13:00:00
8785,129,182636.12,2022-06-29 02:00:00
8786,53,408971.74,2022-08-23 04:00:00
8787,59,219417.29,2022-03-05 13:00:00
8788,81,43910.08,2022-05-30 17:00:00
8789,2,72598.74,2022-08-28 20:00:00
8790,67,259671.28,2022-08-21 04:00:00
8791,23,336387.25,2022-09-04 09:00:00
8792,53,6806.76,2022-07-06 23:00:00
8793,149,1139040.31,2022-10-19 15:00:00
8794,162,78882.11,2022-04-04 19:00:00
8795,77,252431.49,2022-05-31 03:00:00
8796,106,273747.16,2022-10-30 06:00:00
8797,7,152133.27,2022-03-05 23:00:00
8798,10,314585.37,2022-11-06 22:00:00
8799,38,265030.04,2022-04-10 20:00:00
8800,29,497105.35,2022-10-16 22:00:00
8801,4,105643.97,2021-12-31 14:00:00
8802,10,112753.41,2022-01-17 13:00:00
8803,116,167721.26,2022-07-27 20:00:00
8804,172,260490.79,2022-03-11 12:00:00
8805,64,35834.73,2022-02-18 08:00:00
8806,0,103385.87,2022-11-13 20:00:00
8807,11,123849.13,2022-04-19 04:00:00
8808,162,75650.19,2022-02-26 21:00:00
8809,521,518800.94,2022-05-01 04:00:00
8810,19,713129.29,2022-09-04 16:00:00
8811,272,486056.8,2022-09-22 04:00:00
8812,42,111032.78,2022-03-10 02:00:00
8813,0,20442.45,2022-02-06 08:00:00
8814,45,111686.19,2022-06-23 07:00:00
8815,131,72968.09,2022-02-09 17:00:00
8816,18,135679.46,2022-06-28 21:00:00
8817,63,473978.84,2021-12-21 11:00:00
8818,9,80058.91,2022-05-03 16:00:00
